Timestamp (minutes),Chunk Size
0.0,1898
0.0,46
0.0,44
0.0013170242309570312,42
0.0016510486602783203,1386
0.037312984466552734,236
0.0396580696105957,54
0.040083885192871094,42
0.14258098602294922,1748
0.1436760425567627,76
0.14378595352172852,38
0.17831802368164062,44
0.2033998966217041,44
1.3673920631408691,1876
1.3673920631408691,44
1.3673920631408691,44
1.3687329292297363,42
1.400731086730957,236
1.4010460376739502,42
9.250713109970093,1876
9.250713109970093,64
9.250713109970093,44
9.252516984939575,42
9.252861976623535,2472
9.252899885177612,1772
9.285300016403198,54
9.285300016403198,46
9.285300016403198,236
9.285676002502441,46
9.285798072814941,46
9.39895510673523,1316
9.39959192276001,54
9.399616003036499,180
9.436829090118408,48
9.456424951553345,44
9.49178695678711,1898
9.49178695678711,46
9.49178695678711,44
9.4929940700531,42
9.493263959884644,1244
9.52678394317627,236
9.52678394317627,54
9.527282953262329,42
9.653291940689087,1748
9.654494047164917,76
9.659523963928223,38
9.687122106552124,44
9.714432954788208,44
24.7203950881958,1256
24.7203950881958,44
24.724644899368286,44
24.72544503211975,2472
24.725506067276,2472
24.725534915924072,304
24.756623029708862,236
24.75949788093567,46
24.760042905807495,54
24.760042905807495,46
24.760345935821533,42
24.79821491241455,1118
24.79821491241455,276
24.799355030059814,50
24.89171600341797,40
24.905030012130737,44
24.937586069107056,46
26.834276914596558,2472
26.8343288898468,2472
26.834362030029297,2296
26.838365077972412,1056
26.838365077972412,226
26.838365077972412,42
26.838365077972412,50
26.838365077972412,1166
26.838634967803955,42
26.838839054107666,50
26.862931966781616,2488
26.862931966781616,2496
26.862931966781616,2496
26.862931966781616,2496
26.862931966781616,2496
26.862931966781616,2496
26.862931966781616,2496
26.862931966781616,2496
26.86360502243042,42
26.863780975341797,2496
26.863780975341797,2496
26.863780975341797,2496
26.863780975341797,2496
26.863847970962524,42
26.86401104927063,42
26.864099979400635,42
26.864187955856323,42
26.864259004592896,42
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.86646294593811,2496
26.866764068603516,42
26.866846084594727,42
26.866913080215454,42
26.866976022720337,42
26.86706805229187,42
26.867078065872192,2496
26.867078065872192,2496
26.867078065872192,2496
26.867078065872192,2496
26.867078065872192,2496
26.867078065872192,2496
26.867078065872192,2496
26.86713194847107,42
26.867196083068848,42
26.867279052734375,42
26.867347955703735,42
26.86741304397583,42
26.86761999130249,2496
26.86761999130249,2496
26.86761999130249,2496
26.86761999130249,2496
26.86761999130249,2496
26.86761999130249,2496
26.86761999130249,2496
26.86785101890564,42
26.867938995361328,42
26.868021965026855,42
26.868189096450806,2496
26.868189096450806,2496
26.868189096450806,2496
26.868189096450806,2496
26.868189096450806,2496
26.868189096450806,2496
26.868392944335938,52
26.868488073349,42
26.868558883666992,42
26.86945390701294,2496
26.86945390701294,2496
26.869611978530884,42
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870277881622314,2496
26.870502948760986,42
26.870584964752197,42
26.870655059814453,44
26.870726108551025,44
26.87079405784607,44
26.870862007141113,44
26.87095808982849,44
26.87100601196289,44
26.87285089492798,2496
26.87285089492798,2494
26.87285089492798,2494
26.87302803993225,46
26.873114109039307,46
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.87431001663208,2494
26.874526977539062,46
26.874603986740112,46
26.874672889709473,46
26.874742031097412,46
26.874851942062378,46
26.874866008758545,2494
26.874866008758545,2494
26.874866008758545,2494
26.874866008758545,2494
26.874866008758545,2494
26.874866008758545,2494
26.874866008758545,2494
26.87492609024048,46
26.875011920928955,54
26.875065088272095,44
26.8751060962677,44
26.875144004821777,44
26.875195026397705,44
26.87523603439331,44
26.875274896621704,44
26.87543797492981,2494
26.87543797492981,2494
26.87543797492981,2494
26.87543797492981,2494
26.87543797492981,2494
26.87543797492981,2494
26.87543797492981,2494
26.87543797492981,2494
26.87543797492981,2494
26.87562894821167,44
26.875997066497803,2494
26.875997066497803,2494
26.875997066497803,2494
26.875997066497803,2494
26.875997066497803,2494
26.875997066497803,2494
26.875997066497803,2494
26.875997066497803,2494
26.875997066497803,2494
26.876151084899902,44
26.876538038253784,2494
26.876538038253784,2494
26.876538038253784,2494
26.876538038253784,2494
26.876538038253784,2494
26.876538038253784,2494
26.876538038253784,2494
26.876753091812134,44
26.877054929733276,2494
26.877054929733276,2494
26.877054929733276,2494
26.878763914108276,2494
26.878763914108276,2494
26.878763914108276,2494
26.878763914108276,2494
26.878910064697266,44
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.879919052124023,2494
26.880115032196045,44
26.88036608695984,46
26.882296085357666,48
26.883918046951294,2494
26.883918046951294,2494
26.883918046951294,2494
26.883918046951294,2494
26.883918046951294,2494
26.883918046951294,2494
26.883918046951294,2494
26.883918046951294,2494
26.885826110839844,2494
26.885826110839844,2494
26.885826110839844,2494
26.885826110839844,2494
26.885826110839844,2494
26.885826110839844,2494
26.885826110839844,2494
26.88600492477417,44
26.88639998435974,2494
26.88639998435974,2494
26.88639998435974,2494
26.88639998435974,2494
26.88639998435974,2494
26.88639998435974,2494
26.88639998435974,2494
26.886571884155273,44
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.887435913085938,2494
26.88763689994812,44
26.88798689842224,2494
26.88798689842224,2494
26.88798689842224,2494
26.88798689842224,2494
26.88798689842224,2494
26.88798689842224,2494
26.88798689842224,2494
26.88798689842224,2494
26.88798689842224,2494
26.888176918029785,44
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888577938079834,2494
26.888772010803223,44
26.889153957366943,2494
26.889153957366943,2494
26.889153957366943,2494
26.889153957366943,2494
26.889153957366943,2494
26.889153957366943,2494
26.889153957366943,2494
26.889328956604004,44
26.889704942703247,2494
26.889704942703247,2494
26.889704942703247,2494
26.889704942703247,2494
26.889704942703247,2494
26.889704942703247,2494
26.889704942703247,2494
26.889704942703247,2494
26.889878034591675,56
26.8908429145813,2494
26.8908429145813,2494
26.8908429145813,2494
26.8908429145813,2494
26.8908429145813,2494
26.8908429145813,2494
26.8908429145813,2494
26.8908429145813,2494
26.89102602005005,46
26.89500594139099,2494
26.89500594139099,2494
26.89500594139099,2494
26.89500594139099,2494
26.89500594139099,2494
26.89500594139099,2494
26.89500594139099,2494
26.895248889923096,44
26.895596981048584,2494
26.895596981048584,2494
26.895596981048584,2494
26.895596981048584,2494
26.895596981048584,2494
26.895596981048584,2494
26.895596981048584,2494
26.895845890045166,44
26.8961079120636,2494
26.8961079120636,2494
26.8961079120636,2494
26.8961079120636,2494
26.8961079120636,2494
26.8961079120636,2494
26.8961079120636,2494
26.89635705947876,44
26.896703004837036,2494
26.896703004837036,2494
26.896703004837036,2494
26.896703004837036,2494
26.898083925247192,46
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.898433923721313,2494
26.89879298210144,44
26.898956060409546,44
26.901448965072632,2494
26.901448965072632,2494
26.901448965072632,2494
26.901448965072632,2494
26.901448965072632,2494
26.901448965072632,2494
26.901448965072632,2494
26.901448965072632,2494
26.901448965072632,2494
26.901937007904053,2494
26.901937007904053,2494
26.901937007904053,2494
26.901937007904053,2494
26.901937007904053,2494
26.901937007904053,2494
26.901937007904053,2494
26.902139902114868,46
26.90251588821411,2494
26.90251588821411,2494
26.90251588821411,2494
26.90251588821411,2494
26.90251588821411,2494
26.90251588821411,2494
26.90251588821411,2494
26.90251588821411,2494
26.90251588821411,2494
26.90276002883911,46
26.903106927871704,2494
26.903106927871704,2494
26.903106927871704,2494
26.903106927871704,2494
26.903106927871704,2494
26.903106927871704,2494
26.903106927871704,2494
26.903352975845337,46
26.903652906417847,2494
26.903652906417847,2494
26.903652906417847,2494
26.903652906417847,2494
26.903652906417847,2494
26.903652906417847,2494
26.903652906417847,2494
26.904268980026245,2494
26.904268980026245,2494
26.904268980026245,2494
26.904268980026245,2494
26.904268980026245,2494
26.904268980026245,2494
26.904268980026245,2494
26.904268980026245,2494
26.904484033584595,46
26.905179977416992,2494
26.905179977416992,2494
26.905179977416992,2494
26.905179977416992,2494
26.905402898788452,46
26.9066801071167,48
26.909976959228516,2494
26.909976959228516,2494
26.909976959228516,2494
26.909976959228516,2494
26.909976959228516,2494
26.909976959228516,2494
26.909976959228516,2494
26.910533905029297,2494
26.910533905029297,2494
26.910533905029297,2494
26.910533905029297,2494
26.910533905029297,2494
26.910533905029297,2494
26.910533905029297,2494
26.91084599494934,46
26.911099910736084,2494
26.911099910736084,2494
26.911099910736084,2494
26.911099910736084,2494
26.911099910736084,2494
26.911099910736084,2494
26.911099910736084,2494
26.9113609790802,46
26.91161799430847,2494
26.91161799430847,2494
26.91161799430847,2494
26.91161799430847,2494
26.91161799430847,2494
26.91161799430847,2494
26.91161799430847,2494
26.91226601600647,2494
26.91226601600647,2494
26.91226601600647,2494
26.91226601600647,2494
26.91226601600647,2494
26.91226601600647,2494
26.91226601600647,2494
26.912471055984497,46
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.91365909576416,2494
26.913861989974976,46
26.914268016815186,2494
26.914268016815186,2494
26.914268016815186,2494
26.914268016815186,2494
26.914268016815186,2494
26.914268016815186,2494
26.914268016815186,2494
26.914268016815186,2494
26.914268016815186,2494
26.91449499130249,46
26.91481304168701,2494
26.91481304168701,2494
26.91481304168701,2494
26.915013074874878,46
26.91615605354309,2494
26.91615605354309,2494
26.91615605354309,2494
26.91615605354309,2494
26.91615605354309,2494
26.91615605354309,2494
26.91635298728943,56
26.9167160987854,2494
26.9167160987854,2494
26.917332887649536,2494
26.917332887649536,2494
26.917332887649536,2494
26.917332887649536,2494
26.917332887649536,2494
26.917332887649536,2494
26.917332887649536,2494
26.917332887649536,2494
26.917332887649536,2494
26.91751194000244,46
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.921581983566284,2494
26.922139883041382,44
26.92217707633972,2494
26.922441959381104,44
26.924565076828003,2494
26.924565076828003,2494
26.924565076828003,2494
26.924565076828003,2494
26.924565076828003,2494
26.924565076828003,2494
26.924565076828003,2494
26.924936056137085,44
26.9251229763031,2494
26.9251229763031,2494
26.9251229763031,2494
26.9251229763031,2494
26.9251229763031,2494
26.9251229763031,2494
26.9251229763031,2494
26.925441026687622,44
26.925714015960693,2494
26.925714015960693,2494
26.925714015960693,2494
26.925714015960693,2494
26.925714015960693,2494
26.925714015960693,2494
26.92762804031372,2494
26.92762804031372,2494
26.92762804031372,2494
26.92762804031372,2494
26.92762804031372,2494
26.92762804031372,2494
26.92762804031372,2494
26.927788972854614,44
26.928212881088257,2494
26.928212881088257,2494
26.928212881088257,2494
26.928212881088257,2494
26.928212881088257,2494
26.928212881088257,2494
26.928212881088257,2494
26.92844009399414,44
26.92881989479065,2494
26.92881989479065,2494
26.92881989479065,2494
26.92881989479065,2494
26.92881989479065,2494
26.92881989479065,2494
26.929337978363037,2494
26.92948603630066,44
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.930805921554565,2494
26.93111801147461,46
26.931334972381592,2494
26.93410897254944,2494
26.93410897254944,2494
26.93410897254944,2494
26.93410897254944,2494
26.93410897254944,2494
26.93410897254944,2494
26.93410897254944,2494
26.93410897254944,2494
26.934349060058594,46
26.934657096862793,2494
26.934657096862793,2494
26.934657096862793,2494
26.934657096862793,2494
26.934657096862793,2494
26.934657096862793,2494
26.934657096862793,2494
26.934859037399292,46
26.935237884521484,2494
26.935237884521484,2494
26.935237884521484,2494
26.935237884521484,2494
26.935237884521484,2494
26.935237884521484,2494
26.935237884521484,2494
26.935440063476562,46
26.93580198287964,2494
26.93580198287964,2494
26.93580198287964,2494
26.93580198287964,2494
26.93580198287964,2494
26.93580198287964,2494
26.93580198287964,2494
26.93638801574707,2494
26.93638801574707,2494
26.93638801574707,2494
26.93638801574707,2494
26.93638801574707,2494
26.93638801574707,2494
26.93638801574707,2494
26.93653893470764,46
26.936961889266968,2494
26.936961889266968,2494
26.936961889266968,2494
26.936961889266968,2494
26.936961889266968,2494
26.936961889266968,2494
26.936961889266968,2494
26.93712306022644,46
26.937536001205444,2494
26.937536001205444,2494
26.937536001205444,2494
26.937536001205444,2494
26.937536001205444,2494
26.938220977783203,2494
26.938220977783203,2494
26.938220977783203,2494
26.938220977783203,2494
26.938220977783203,2494
26.938220977783203,2494
26.938220977783203,2494
26.938220977783203,2494
26.938220977783203,2494
26.938381910324097,46
26.93877601623535,2494
26.93877601623535,2494
26.93877601623535,2494
26.93877601623535,2494
26.93877601623535,2494
26.93877601623535,2494
26.93877601623535,2494
26.93877601623535,2494
26.93877601623535,2494
26.939109086990356,46
26.939301013946533,2494
26.939301013946533,2494
26.939301013946533,2494
26.939486980438232,46
26.943778038024902,2494
26.943778038024902,2494
26.943778038024902,2494
26.943778038024902,2494
26.943778038024902,2494
26.943778038024902,2494
26.943778038024902,2494
26.944005966186523,2494
26.944005966186523,2494
26.944005966186523,2494
26.944005966186523,2494
26.944005966186523,2494
26.944220066070557,46
26.945246934890747,2494
26.945246934890747,2494
26.945246934890747,2494
26.945246934890747,2494
26.945246934890747,2494
26.945246934890747,2494
26.945246934890747,2494
26.945409059524536,46
26.945746898651123,2494
26.945746898651123,2494
26.945746898651123,2494
26.945746898651123,2494
26.945746898651123,2494
26.945938110351562,56
26.94669508934021,2494
26.94669508934021,2494
26.94669508934021,2494
26.94669508934021,2494
26.94669508934021,2494
26.94669508934021,2494
26.94669508934021,2494
26.94669508934021,2494
26.947027921676636,46
26.947974920272827,2494
26.947974920272827,2494
26.947974920272827,2494
26.947974920272827,2494
26.947974920272827,2494
26.947974920272827,2494
26.947974920272827,2494
26.947974920272827,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948539972305298,2494
26.948725938796997,46
26.949165105819702,2494
26.949165105819702,2494
26.949165105819702,2494
26.949165105819702,2494
26.949165105819702,2494
26.949165105819702,2494
26.949357986450195,46
26.95018196105957,2494
26.95018196105957,2494
26.95018196105957,2494
26.95018196105957,2494
26.95018196105957,2494
26.95018196105957,2494
26.95018196105957,2494
26.95039391517639,46
26.950721979141235,2494
26.950721979141235,2494
26.950721979141235,2494
26.950721979141235,2494
26.950721979141235,2494
26.950721979141235,2494
26.950721979141235,2494
26.950721979141235,2494
26.95123791694641,2494
26.95123791694641,2494
26.95142889022827,46
26.95477604866028,48
26.97208309173584,2494
26.97340202331543,2494
26.97340202331543,2494
26.97340202331543,2494
26.97340202331543,2494
26.97340202331543,2494
26.97340202331543,2494
26.97340202331543,2494
26.97359609603882,44
26.973954916000366,2494
26.973954916000366,2494
26.973954916000366,2494
26.973954916000366,2494
26.974174976348877,44
26.975547075271606,2494
26.975547075271606,2494
26.975547075271606,2494
26.975547075271606,2494
26.975547075271606,2494
26.975547075271606,2494
26.975547075271606,2494
26.976160049438477,2494
26.976160049438477,2494
26.976160049438477,2494
26.976160049438477,2494
26.976160049438477,2494
26.976160049438477,2494
26.976160049438477,2494
26.976160049438477,2494
26.976327896118164,44
26.97678804397583,2494
26.97678804397583,2494
26.97678804397583,2494
26.97678804397583,2494
26.97678804397583,2494
26.97678804397583,2494
26.97678804397583,2494
26.976983070373535,44
26.977346897125244,2494
26.977346897125244,2494
26.977346897125244,2494
26.977346897125244,2494
26.97891402244568,2494
26.97891402244568,2494
26.97891402244568,2494
26.97891402244568,2494
26.97891402244568,2494
26.97891402244568,2494
26.97891402244568,2494
26.97891402244568,2494
26.97891402244568,2494
26.979119062423706,44
26.980488061904907,46
26.981616973876953,2494
26.981616973876953,2494
26.981616973876953,2494
26.981616973876953,2494
26.981616973876953,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.983869075775146,2494
26.984057903289795,44
26.984190940856934,44
26.984391927719116,2494
26.984391927719116,2494
26.984391927719116,2494
26.984391927719116,2494
26.984391927719116,2494
26.984391927719116,2494
26.984391927719116,2494
26.984391927719116,2494
26.984391927719116,2494
26.984675884246826,46
26.984977960586548,2494
26.984977960586548,2494
26.984977960586548,2494
26.984977960586548,2494
26.984977960586548,2494
26.984977960586548,2494
26.984977960586548,2494
26.985191106796265,46
26.98554801940918,2494
26.98554801940918,2494
26.98554801940918,2494
26.98554801940918,2494
26.98554801940918,2494
26.98554801940918,2494
26.98554801940918,2494
26.986114025115967,2494
26.986114025115967,2494
26.986114025115967,2494
26.986114025115967,2494
26.986114025115967,2494
26.986114025115967,2494
26.986114025115967,2494
26.986258029937744,46
26.986704111099243,2494
26.986704111099243,2494
26.986704111099243,2494
26.986704111099243,2494
26.986704111099243,2494
26.986704111099243,2494
26.986704111099243,2494
26.98689103126526,46
26.987271070480347,2494
26.987271070480347,2494
26.987271070480347,2494
26.987271070480347,2494
26.987271070480347,2494
26.987271070480347,2494
26.987271070480347,2494
26.987525939941406,46
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.991822957992554,2494
26.99221110343933,56
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.99233889579773,2494
26.992373943328857,46
26.992738008499146,46
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.99292492866516,2494
26.993168115615845,46
26.993453979492188,2494
26.993453979492188,2494
26.993453979492188,2494
26.993453979492188,2494
26.993453979492188,2494
26.993453979492188,2494
26.993453979492188,2494
26.993653059005737,46
26.99400496482849,2494
26.99400496482849,2494
26.99400496482849,2494
26.99400496482849,2494
26.99400496482849,2494
26.99400496482849,2494
26.99400496482849,2494
26.994198083877563,46
26.994538068771362,2494
26.994538068771362,2494
26.994538068771362,2494
26.995296001434326,2494
26.995296001434326,2494
26.995464086532593,46
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.99862289428711,2494
26.9988911151886,46
26.999043941497803,46
26.999109029769897,2494
26.999109029769897,2494
26.999109029769897,2494
26.999206066131592,46
27.00251603126526,2494
27.00273895263672,46
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.0047390460968,2494
27.00550389289856,46
27.00567388534546,46
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.00875210762024,2494
27.009084939956665,46
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.00918197631836,2494
27.009345054626465,46
27.009506940841675,46
27.009668111801147,46
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009746074676514,2494
27.009995937347412,46
27.01027202606201,2494
27.01027202606201,2494
27.01027202606201,2494
27.01027202606201,2494
27.01027202606201,2494
27.01027202606201,2494
27.01027202606201,2494
27.01049494743347,46
27.010849952697754,2494
27.010849952697754,2494
27.010849952697754,2494
27.010849952697754,2494
27.010849952697754,2494
27.010849952697754,2494
27.010849952697754,2494
27.011406898498535,2494
27.011406898498535,2494
27.011406898498535,2494
27.011406898498535,2494
27.011406898498535,2494
27.011406898498535,2494
27.01161289215088,46
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012339115142822,2494
27.012623071670532,56
27.01283311843872,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.01685404777527,2494
27.0171160697937,46
27.017625093460083,2494
27.017625093460083,2494
27.01779007911682,46
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.021368980407715,2494
27.02183699607849,46
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.021855115890503,2494
27.022083044052124,46
27.022255897521973,46
27.022348880767822,46
27.022559881210327,46
27.022757053375244,46
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.023834943771362,2494
27.024049997329712,46
27.024194955825806,46
27.024364948272705,2494
27.024364948272705,2494
27.024364948272705,2494
27.024364948272705,2494
27.024364948272705,2494
27.024364948272705,2494
27.024364948272705,2494
27.024971961975098,2494
27.024971961975098,2494
27.024971961975098,2494
27.024971961975098,2494
27.024971961975098,2494
27.024971961975098,2494
27.024971961975098,2494
27.025162935256958,46
27.025482892990112,2494
27.025482892990112,2494
27.025482892990112,2494
27.025482892990112,2494
27.025482892990112,2494
27.025482892990112,2494
27.025482892990112,2494
27.025665998458862,46
27.026110887527466,2494
27.026110887527466,2494
27.026110887527466,2494
27.026110887527466,2494
27.026110887527466,2494
27.026110887527466,2494
27.026110887527466,2494
27.026360034942627,46
27.026693105697632,2494
27.026693105697632,2494
27.026693105697632,2494
27.026693105697632,2494
27.026693105697632,2494
27.026693105697632,2494
27.026693105697632,2494
27.02727508544922,2494
27.02727508544922,2494
27.02727508544922,2494
27.02727508544922,2494
